ID,NAME,TYPE,RANK,PHONE,URL
45296565000_file9,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 725-41-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file9.html
45296565000_file10,ШУМАРИН В. И.,Старший участковый уполномоченный полиции,Старший лейтенант,(499) 725-41-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file10.html
45296565000_file11,КАРСАЕВ С. Б.,Участковый уполномоченный полиции,Капитан,(499) 725-41-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file11.html
45296565000_file12,ЧУМАКОВ И. С.,Участковый уполномоченный полиции,Лейтенант,(499) 725-41-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file12.html
45296565000_file13,МОЩЕНКО Е. Ю.,Участковый уполномоченный полиции,Капитан,(495) 395-90-32,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file13.html
45296565000_file14,НОВОПАШИН А. В.,Старший участковый уполномоченный полиции,Майор,(495) 395-90-32,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file14.html
45296565000_file15,КОННОВ Д. С.,Участковый уполномоченный полиции,Лейтенант,(495) 395-90-32,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file15.html
45296565000_file16,ЯКОВЛЕВ Р. Б.,Участковый уполномоченный полиции,Лейтенант,(495) 395-90-32,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file16.html
45296565000_file17,ОЗЕРАЛИН А. Ю.,Участковый уполномоченный полиции,Старший лейтенант,(495) 396-95-17,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file17.html
45296565000_file18,ЖЕЛТКОВ А. Л.,Участковый уполномоченный полиции,Старший лейтенант,(495) 396-95-17,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file18.html
45296565000_file19,ШУМКОВ Р. П.,Участковый уполномоченный полиции,Лейтенант,(495) 396-95-17,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file19.html
45296565000_file20,ЧЕТВЕРИКОВ Д. С.,Старший участковый уполномоченный полиции,Старший лейтенант,(495) 396-95-17,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file20.html
45296565000_file21,СМИКАЛОВ Е. П.,Участковый уполномоченный полиции,Капитан,(495) 396-95-17,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file21.html
45296565000_file22,ГРАЧЕВ Д. В.,Старший участковый уполномоченный полиции,Старший лейтенант,(495) 396-53-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file22.html
45296565000_file23,КУШНИРЕНКО Д. А.,Участковый уполномоченный полиции,Лейтенант,(495) 396-53-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file23.html
45296565000_file24,КОРОЛЕВ Д. С.,Участковый уполномоченный полиции,Капитан,(495) 396-53-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file24.html
45296565000_file25,УЛЬЯШИН Е. В.,Участковый уполномоченный полиции,Младший лейтенант,(495) 396-53-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file25.html
45296565000_file26,ФАЛЕЛЕЕВ М. В.,Участковый уполномоченный полиции,Старший лейтенант,(495) 396-53-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296565000/file26.html
45296569000_file1,БЕКЕТОВ Д. А.,Участковый уполномоченный полиции,Капитан,(495) 324-21-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file1.html
45296569000_file2,ЖДАМАРОВ А. В.,Участковый уполномоченный полиции,Капитан,(495) 324-21-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file2.html
45296569000_file3,МАКСИМЕНКО М. М.,Старший участковый уполномоченный полиции,Майор,(495) 324-21-22,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file3.html
45296569000_file4,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 344-65-56,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file4.html
45296569000_file5,ЕЛАГИН А. В.,Участковый уполномоченный полиции,Майор,(495) 344-65-56,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file5.html
45296569000_file6,СУДАКОВ А. В.,Участковый уполномоченный полиции,Старший лейтенант,(495) 320-69-19,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file6.html
45296569000_file7,ПАНКОВ С. И.,Участковый уполномоченный полиции,Капитан,(495) 320-69-12,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file7.html
45296569000_file8,КАПИТУЛИН Ю. В.,Старший участковый уполномоченный полиции,Майор,(495) 320-69-19,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file8.html
45296569000_file9,РАДАЕВ М. И.,Участковый уполномоченный полиции,Капитан,(495) 320-69-19,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file9.html
45296569000_file10,КАПИНКИН П. И.,Участковый уполномоченный полиции,Капитан,(495) 320-69-19,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file10.html
45296569000_file11,МИЦЮК В. В.,Участковый уполномоченный полиции,Подполковник,(495) 320-31-86,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file11.html
45296569000_file12,ГОЛУБЕВ Л. А.,Участковый уполномоченный полиции,Майор,(495) 320-31-86,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file12.html
45296569000_file13,ЛЯЛИН А. М.,Участковый уполномоченный полиции,Капитан,(495) 320-31-86,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file13.html
45296569000_file14,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 341-60-86,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file14.html
45296569000_file15,ПОЛКОВНИКОВ А. В.,Участковый уполномоченный полиции,Младший лейтенант,(495) 341-60-86,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296569000/file15.html
45296571000_file1,ПОСТЕРНАК К. П.,Старший участковый уполномоченный полиции,Капитан,(499) 613-84-20,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file1.html
45296571000_file2,ЩАНЬКИН В. И.,Участковый уполномоченный полиции,Капитан,(495) 613-84-20,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file2.html
45296571000_file3,ВОДОПЬЯНОВ А. Ю.,Участковый уполномоченный полиции,Капитан,(495) 613-84-20,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file3.html
45296571000_file4,ЗАСУХИН М. И.,Участковый уполномоченный полиции,Старший лейтенант,(499) 613-84-20,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file4.html
45296571000_file5,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 612-85-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file5.html
45296571000_file6,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 612-85-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file6.html
45296571000_file7,СЕРГЕЕВ Н. М.,Старший участковый уполномоченный полиции,Подполковник,(499) 612-85-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file7.html
45296571000_file8,ЗАТОЛОКИН А. Ю.,Участковый уполномоченный полиции,Старший лейтенант,(499) 612-85-68,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file8.html
45296571000_file9,ПРОНИЧЕВ С. М.,Старший участковый уполномоченный полиции,Майор,(495) 617-74-55,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file9.html
45296571000_file10,ФЕДЬКИН А. А.,Участковый уполномоченный полиции,Лейтенант,(495) 617-74-55,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file10.html
45296571000_file11,МИСЮРА П. А.,Участковый уполномоченный полиции,Старший лейтенант,(495) 617-74-55,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file11.html
45296571000_file12,ЗАЖИГАЛИН П. М.,Участковый уполномоченный полиции,Лейтенант,(495) 617-74-55,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file12.html
45296571000_file13,КУЗЬМИН О. Н.,Старший участковый уполномоченный полиции,Майор,(499) 618-44-73,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file13.html
45296571000_file14,ПРОКОФЬЕВ А. Г.,Участковый уполномоченный полиции,Старший лейтенант,(499) 618-44-73,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file14.html
45296571000_file15,БЫЧКОВ В. А.,Участковый уполномоченный полиции,Старший лейтенант,(499) 618-44-73,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file15.html
45296571000_file16,БАРБОСКИН Ю. В.,Участковый уполномоченный полиции,Лейтенант,(499) 618-44-73,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296571000/file16.html
45296573000_file1,САВИН Н. С.,Старший участковый уполномоченный полиции,Капитан,(495) 616-45-04,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file1.html
45296573000_file2,ПАТЕЕВ Д. Ф.,Участковый уполномоченный полиции,Капитан,(495) 616-45-04,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file2.html
45296573000_file3,СПЕРАНСКИЙ Д. Н.,Участковый уполномоченный полиции,Старший лейтенант,(495) 616-45-04,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file3.html
45296573000_file4,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 725-13-81,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file4.html
45296573000_file5,ЗАВРАЖНОВ В. Ю.,Участковый уполномоченный полиции,Лейтенант,(499) 725-13-81,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file5.html
45296573000_file6,ТРУШИН С. Н.,Старший участковый уполномоченный полиции,Майор,(499) 725-13-81,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file6.html
45296573000_file7,МУРЗАЕВ В. П.,Участковый уполномоченный полиции,Старший лейтенант,(499) 725-13-81,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file7.html
45296573000_file8,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 617-92-00,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file8.html
45296573000_file9,ГОНЧАРОВ А. Н.,Старший участковый уполномоченный полиции,Майор,(495) 617-92-00,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file9.html
45296573000_file10,КОРОВИН В. А.,Участковый уполномоченный полиции,Младший лейтенант,(495) 617-92-00,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file10.html
45296573000_file11,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 618-71-92,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file11.html
45296573000_file12,СТРОКОВ В. И.,Участковый уполномоченный полиции,Майор,(495) 618-71-92,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file12.html
45296573000_file13,НЕСТЕРЕНКО В. В.,Участковый уполномоченный полиции,Майор,(495) 618-71-92,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file13.html
45296573000_file14,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 618-19-08,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file14.html
45296573000_file15,ШАЙДУЛИН Р. З.,Участковый уполномоченный полиции,Лейтенант,(495) 618-19-08,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file15.html
45296573000_file16,ФОМЕНКО М. А.,Участковый уполномоченный полиции,Старший лейтенант,(495) 618-92-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file16.html
45296573000_file17,КУДИН Н. С.,Участковый уполномоченный полиции,Младший лейтенант,(495) 618-92-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file17.html
45296573000_file18,ЛИСУТОЧКИН О. В.,Участковый уполномоченный полиции,Капитан,(495) 618-92-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file18.html
45296573000_file19,ЛУЦЕВ А. В.,Старший участковый уполномоченный полиции,Старший лейтенант,(499) 615-61-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file19.html
45296573000_file20,ПОНОМАРЕНКО Е. А.,Участковый уполномоченный полиции,Старший лейтенант,(499) 615-61-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file20.html
45296573000_file21,РОМАНОВ М. А.,Участковый уполномоченный полиции,Старший лейтенант,(499) 615-61-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file21.html
45296573000_file22,БЛАГОДИРОВ А. А.,Участковый уполномоченный полиции,Капитан,(495) 615-22-71,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file22.html
45296573000_file23,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 615-22-71,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296573000/file23.html
45296575000_file1,КАНАЙКИН К. Б.,Участковый уполномоченный полиции,Майор,(499) 613-10-59,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file1.html
45296575000_file2,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 613-10-59,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file2.html
45296575000_file3,УРЯДОВ М. Л.,Старший участковый уполномоченный полиции,Майор,(499) 613-10-59,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file3.html
45296575000_file4,КУЗНЕЦОВ В. С.,Участковый уполномоченный полиции,Старший лейтенант,(499) 613-10-59,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file4.html
45296575000_file5,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 619-67-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file5.html
45296575000_file6,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 619-67-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file6.html
45296575000_file7,НЕЧИПОРЕНКО М. И.,Участковый уполномоченный полиции,Младший лейтенант,(499) 619-67-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file7.html
45296575000_file8,СУДЬИН Е. В.,Участковый уполномоченный полиции,Капитан,(499) 619-67-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file8.html
45296575000_file9,ЛИПАТОВ С. Г.,Участковый уполномоченный полиции,Капитан,(499) 619-67-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file9.html
45296575000_file10,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 619-16-43,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file10.html
45296575000_file11,РЕДЬКИН Д. С.,Старший участковый уполномоченный полиции,Старший лейтенант,(499) 619-16-43,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file11.html
45296575000_file12,КУДРЯВЦЕВ Д. М.,Участковый уполномоченный полиции,Старший лейтенант,(499) 619-16-43,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file12.html
45296575000_file13,ГАСЫМОВ Н. Н.,Участковый уполномоченный полиции,Лейтенант,(499) 619-16-43,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file13.html
45296575000_file14,ТКАЧЕВ В. М.,Участковый уполномоченный полиции,Лейтенант,(499) 619-67-31,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file14.html
45296575000_file15,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(499) 619-67-31,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file15.html
45296575000_file16,КОЛЕСНИКОВ Д. П.,Участковый уполномоченный полиции,Младший лейтенант,(499) 619-67-31,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file16.html
45296575000_file17,НАЗВАНОВ В. Н.,Участковый уполномоченный полиции,Лейтенант,(499) 619-67-31,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file17.html
45296575000_file18,ПАНОВ Б. М.,Участковый уполномоченный полиции,Старший лейтенант,(499) 619-67-31,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296575000/file18.html
45296577000_file1,ЕВДОКИМОВ В. И.,Участковый уполномоченный полиции,Капитан,(495) 392-55-00,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file1.html
45296577000_file2,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 392-55-00,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file2.html
45296577000_file3,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 392-55-00,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file3.html
45296577000_file4,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 391-35-45,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file4.html
45296577000_file5,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 391-35-45,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file5.html
45296577000_file6,ЛЕДОВСКОЙ С. А.,Участковый уполномоченный полиции,Капитан,(495) 391-35-45,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file6.html
45296577000_file7,АТЯКШЕВ В. А.,Старший участковый уполномоченный полиции,Капитан,(495) 391-35-45,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file7.html
45296577000_file8,ПАНАКШЕВ О. И.,Участковый уполномоченный полиции,Капитан,(495) 394-35-45,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file8.html
45296577000_file9,ИРТУГАНОВ Н. Р.,Участковый уполномоченный полиции,Старший лейтенант,(495) 391-35-45,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file9.html
45296577000_file10,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 393-40-14,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file10.html
45296577000_file11,ЧУКАРОВ Н. Н.,Старший участковый уполномоченный полиции,Майор,(495) 393-40-14,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file11.html
45296577000_file12,СУХОБОКОВ Е. В.,Участковый уполномоченный полиции,Старший лейтенант,(495) 393-95-72,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file12.html
45296577000_file13,МИХАЛЕВ А. В.,Старший участковый уполномоченный полиции,Капитан,(495) 393-95-72,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file13.html
45296577000_file14,БОДРОВ С. Н.,Участковый уполномоченный полиции,Капитан,(495) 393-40-14,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file14.html
45296577000_file15,КУЧИНСКИЙ Д. И.,Участковый уполномоченный полиции,Лейтенант,(495) 393-00-18,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file15.html
45296577000_file16,СЕРЕГИН О. С.,Старший участковый уполномоченный полиции,Майор,(495) 393-00-18,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file16.html
45296577000_file17,ПАЙГОЗИН С. В.,Старший участковый уполномоченный полиции,Капитан,(495) 393-00-18,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file17.html
45296577000_file18,ЕВДОКИМОВ М. Н.,Участковый уполномоченный полиции,Старший лейтенант,(495) 393-00-18,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file18.html
45296577000_file19,ЛУНКИН Э. А.,Участковый уполномоченный полиции,Лейтенант,(495) 393-00-18,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file19.html
45296577000_file20,ГУРДЫСОВ А. Ф.,Участковый уполномоченный полиции,Капитан,(495) 393-00-18,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file20.html
45296577000_file21,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 390-43-95,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file21.html
45296577000_file22,ДОЛГАЕВ А. Н.,Участковый уполномоченный полиции,Капитан,(495) 390-43-95,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file22.html
45296577000_file23,ВОРОЧЕК С. Д.,Старший участковый уполномоченный полиции,Майор,(495) 390-01-74,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file23.html
45296577000_file24,ЕВДОКИМОВ А. Н.,Участковый уполномоченный полиции,Капитан,(495) 390-01-74,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file24.html
45296577000_file25,ШАХБАЗОВ Р. И.,Участковый уполномоченный полиции,Капитан,(495) 390-01-74,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file25.html
45296577000_file26,МИТРОФАНОВ И. В.,Участковый уполномоченный полиции,Лейтенант,(495) 390-43-95,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296577000/file26.html
45296579000_file1,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 391-85-44,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file1.html
45296579000_file2,СТАРЫГИН И. В.,Старший участковый уполномоченный полиции,Майор,(495) 391-85-44,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file2.html
45296579000_file3,МИХАЙЛОВ С. Н.,Участковый уполномоченный полиции,Капитан,(495) 391-85-44,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file3.html
45296579000_file4,ДРОЖЖИН А. А.,Старший участковый уполномоченный полиции,Майор,(495) 392-89-66,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file4.html
45296579000_file5,НЕСТЕРЕНКО Н. Н.,Участковый уполномоченный полиции,Капитан,(495) 392-89-66,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file5.html
45296579000_file6,ШАБАНОВ Н. Г.,Участковый уполномоченный полиции,Капитан,(495) 399-33-80,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file6.html
45296579000_file7,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 399-86-70,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file7.html
45296579000_file8,КРАВЦОВ А. И.,Участковый уполномоченный полиции,Лейтенант,(495) 399-86-70,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file8.html
45296579000_file9,КЛОЧКОВ Ю. И.,Участковый уполномоченный полиции,Старший лейтенант,(495) 399-86-70,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file9.html
45296579000_file10,ГОРБУНОВ А. В.,Участковый уполномоченный полиции,Капитан,(495) 399-86-70,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file10.html
45296579000_file11,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 399-70-87,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file11.html
45296579000_file12,ШЕЛОПУТОВ С. Г.,Участковый уполномоченный полиции,Старший лейтенант,(495) 399-70-87,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file12.html
45296579000_file13,ХОДАЧЕВ С. А.,Участковый уполномоченный полиции,Майор,(495) 399-70-87,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file13.html
45296579000_file14,СМИРНОВ А. В.,Участковый уполномоченный полиции,Лейтенант,(495) 399-70-87,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file14.html
45296579000_file15,МАКСИМОВ А. П.,Участковый уполномоченный полиции,Капитан,(495) 399-70-87,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file15.html
45296579000_file16,ПОПОВ А. В.,Участковый уполномоченный полиции,Старший лейтенант,(495) 399-70-87,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file16.html
45296579000_file17,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 397-90-90,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file17.html
45296579000_file18,ЧУПЕЙКИН Ф. Ф.,Участковый уполномоченный полиции,Майор,(495) 397-90-90,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file18.html
45296579000_file19,ДЕЙНЕКА С. В.,Участковый уполномоченный полиции,Капитан,(495) 397-90-90,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file19.html
45296579000_file20,СЕМЕНОВ Н. В.,Участковый уполномоченный полиции,Лейтенант,(495) 397-90-90,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file20.html
45296579000_file21,БАКУЛИН Д. В.,Участковый уполномоченный полиции,Капитан,(495) 397-90-90,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file21.html
45296579000_file22,ИВШИН А. К.,Старший участковый уполномоченный полиции,Майор,(495) 398-09-46,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file22.html
45296579000_file23,КОНЧАКОВ А. А.,Участковый уполномоченный полиции,Старший лейтенант,(495) 398-09-46,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file23.html
45296579000_file24,ЯКУШКИН Д. В.,Участковый уполномоченный полиции,Лейтенант,(495) 398-09-46,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file24.html
45296579000_file25,КАРПУШКИН В. С.,Участковый уполномоченный полиции,Майор,(495) 399-33-80,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file25.html
45296579000_file26,БЕРЕС Р. Н.,Участковый уполномоченный полиции,Старший лейтенант,(495) 399-33-80,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file26.html
45296579000_file27,МЕЛЕШКО С. Н.,Участковый уполномоченный полиции,Младший лейтенант,(495) 399-33-80,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296579000/file27.html
45296590000_file1,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 322-16-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file1.html
45296590000_file2,ВАКАНСИЯ В.,Участковый уполномоченный полиции,Лейтенант,(495) 322-16-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file2.html
45296590000_file3,НАДЕЙ А. А.,Участковый уполномоченный полиции,Капитан,(495) 322-16-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file3.html
45296590000_file4,ГРАЧЕВ П. А.,Участковый уполномоченный полиции,Лейтенант,(495) 322-16-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file4.html
45296590000_file5,ЗЫК С. А.,Участковый уполномоченный полиции,Капитан,(495) 322-16-11,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file5.html
45296590000_file6,ШУХАЕВ М. М.,Участковый уполномоченный полиции,Капитан,(495) 325-45-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file6.html
45296590000_file7,УТЕНКОВ Л. А.,Участковый уполномоченный полиции,Лейтенант,(495) 325-45-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file7.html
45296590000_file8,НЕЧАЙКИН А. В.,Участковый уполномоченный полиции,Капитан,(495) 325-45-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file8.html
45296590000_file9,ВОРОНИН М. С.,Участковый уполномоченный полиции,Старший лейтенант,(495) 325-45-03,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file9.html
45296590000_file10,АРАПОВ В. В.,Старший участковый уполномоченный полиции,Майор,(495) 321-02-88,http://112.ru/publish/00/00/uum/45000000000/45296000000/45296590000/file10.html
